TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,Received1,TotalTime1,TotalPower1,InstantEE1,ExisTP1,IncreGain1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,ExisTP2,IncreGain2,SF3,TP3,PRR3,InstantPRR3,Received3,TotalTime3,TotalPower3,InstantEE3,ExisTP3,IncreGain3,SF4,TP4,PRR4,InstantPRR4,Received4,TotalTime4,TotalPower4,InstantEE4,ExisTP4,IncreGain4,SF5,TP5,PRR5,InstantPRR5,Received5,TotalTime5,TotalPower5,InstantEE5,ExisTP5,IncreGain5,SF6,TP6,PRR6,InstantPRR6,Received6,TotalTime6,TotalPower6,InstantEE6,ExisTP6,IncreGain6,SF7,TP7,PRR7,InstantPRR7,Received7,TotalTime7,TotalPower7,InstantEE7,ExisTP7,IncreGain7,SF8,TP8,PRR8,InstantPRR8,Received8,TotalTime8,TotalPower8,InstantEE8,ExisTP8,IncreGain8,time
459167,2,2.730152,2.675702,2.569831,2.765924,0.000000,0.000000,0.000000,0.000000,2.569831,0.999240,32.000000,7.000000,1.000000,0.734558,0.909091,8512.000000,1.536768,1386.164736,3.716730,1.000000,-1.200000,8.000000,3.000000,0.888780,1.000000,10304.000000,12.472832,10571.429376,0.656865,2.000000,-3.700000,7.000000,1.000000,0.691422,0.978261,10080.000000,2.004480,1808.040960,3.716730,1.000000,-1.200000,7.000000,0.000000,0.939716,1.000000,10080.000000,7.176960,6711.148800,1.001319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:31:26Z
587640,0,2.805305,2.675702,2.569831,2.765924,0.000000,0.000000,0.000000,0.000000,2.569831,0.998877,32.000000,7.000000,1.000000,0.754778,0.762712,10080.000000,2.004480,1808.040960,3.716730,1.000000,-1.200000,8.000000,3.000000,0.888780,1.000000,12768.000000,13.830144,11389.888512,0.825996,2.000000,-3.700000,7.000000,1.000000,0.691422,0.978261,12096.000000,2.605824,2350.453248,3.716730,1.000000,-1.200000,7.000000,0.000000,0.939716,1.000000,12992.000000,8.045568,7700.493312,1.250829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:33:35Z
600718,3,2.805305,2.675702,2.569831,2.819515,0.000000,0.000000,0.000000,0.000000,2.569831,0.998591,32.000000,7.000000,1.000000,0.754778,0.762712,10304.000000,2.071296,1868.308992,3.716730,1.000000,-1.200000,8.000000,3.000000,0.888780,1.000000,13216.000000,14.076928,11538.699264,0.854169,2.000000,-3.700000,7.000000,1.000000,0.691422,0.978261,12320.000000,2.672640,2410.721280,3.716730,1.000000,-1.200000,7.000000,0.000000,0.957923,1.000000,13440.000000,8.179200,7852.700160,1.283635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:33:48Z
608760,1,2.805305,2.669058,2.569831,2.819515,0.000000,0.000000,0.000000,0.000000,2.569831,0.998570,32.000000,7.000000,1.000000,0.754778,0.762712,10528.000000,2.138112,1928.577024,3.716730,1.000000,-1.200000,8.000000,3.000000,0.886573,0.983607,13440.000000,14.200320,11613.104640,0.867985,3.000000,-3.700000,7.000000,1.000000,0.691422,0.978261,12320.000000,2.672640,2410.721280,3.716730,1.000000,-1.200000,7.000000,0.000000,0.957923,1.000000,13440.000000,8.179200,7852.700160,1.283635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:33:56Z
670000,2,2.805305,2.669058,2.798626,2.819515,0.000000,0.000000,0.000000,0.000000,2.669058,0.999523,32.000000,7.000000,1.000000,0.754778,0.762712,11648.000000,2.472192,2229.917184,3.716730,1.000000,-1.200000,8.000000,3.000000,0.886573,0.983607,14784.000000,14.940672,12059.536896,0.947300,3.000000,-3.700000,7.000000,0.000000,0.950826,0.895522,13440.000000,3.006720,2712.061440,3.716730,1.000000,-1.200000,7.000000,0.000000,0.957923,1.000000,14560.000000,8.513280,8233.217280,1.360343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:34:57Z
759315,1,2.805305,2.577457,2.798626,2.819515,0.000000,0.000000,0.000000,0.000000,2.577457,0.998679,32.000000,7.000000,1.000000,0.754778,0.762712,12992.000000,2.873088,2591.525376,3.716730,1.000000,-1.200000,8.000000,3.000000,0.856146,0.986842,16800.000000,16.051200,12729.185280,1.055841,3.000000,-3.700000,7.000000,0.000000,0.950826,0.895522,15232.000000,3.541248,3320.888832,3.574947,1.000000,0.000000,7.000000,0.000000,0.957923,1.000000,16352.000000,9.047808,8842.044672,1.469343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:36:26Z
771361,3,2.805305,2.577457,2.798626,2.772401,0.000000,0.000000,0.000000,0.000000,2.577457,0.998829,32.000000,7.000000,1.000000,0.754778,0.762712,12992.000000,2.873088,2591.525376,3.716730,1.000000,-1.200000,8.000000,3.000000,0.856146,0.986842,16800.000000,16.051200,12729.185280,1.055841,3.000000,-3.700000,7.000000,0.000000,0.950826,0.895522,15680.000000,3.674880,3473.095680,3.547268,1.000000,0.000000,7.000000,0.000000,0.941916,0.974026,16800.000000,9.181440,8994.251520,1.494288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:36:39Z
808494,0,2.630520,2.577457,2.798626,2.772401,0.000000,0.000000,0.000000,0.000000,2.577457,0.998807,32.000000,7.000000,1.000000,0.707751,0.740741,13440.000000,3.006720,2712.061440,3.716730,1.000000,-1.200000,8.000000,3.000000,0.856146,0.986842,17248.000000,16.297984,12877.996032,1.078429,3.000000,-3.700000,7.000000,0.000000,0.950826,0.895522,16352.000000,3.875328,3701.405952,3.510018,1.000000,0.000000,7.000000,0.000000,0.941916,0.974026,17472.000000,9.381888,9222.561792,1.530161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:37:16Z
820552,2,2.630520,2.577457,2.786951,2.772401,0.000000,0.000000,0.000000,0.000000,2.577457,0.998884,32.000000,7.000000,1.000000,0.707751,0.740741,13664.000000,3.073536,2772.329472,3.716730,1.000000,-1.200000,8.000000,3.000000,0.856146,0.986842,17696.000000,16.544768,13026.806784,1.100500,3.000000,-3.700000,7.000000,0.000000,0.946859,0.914634,16800.000000,4.008960,3853.612800,3.487636,0.000000,0.000000,7.000000,0.000000,0.941916,0.974026,17696.000000,9.448704,9298.665216,1.541727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:37:28Z
921941,3,2.630520,2.577457,2.786951,2.977132,0.000000,0.000000,0.000000,0.000000,2.577457,0.996794,32.000000,7.000000,1.000000,0.707751,0.740741,14784.000000,3.407616,3073.669632,3.716730,1.000000,-1.200000,8.000000,3.000000,0.856146,0.986842,19264.000000,17.408512,13547.644416,1.173931,3.000000,-3.700000,7.000000,0.000000,0.946859,0.914634,19040.000000,4.677120,4614.647040,3.397876,0.000000,0.000000,7.000000,1.000000,0.801008,0.978261,20160.000000,10.183680,10135.802880,1.657491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:39:09Z
960118,1,2.630520,2.450733,2.786951,2.977132,0.000000,0.000000,0.000000,0.000000,2.450733,0.994897,32.000000,7.000000,1.000000,0.707751,0.740741,15008.000000,3.474432,3133.937664,3.716730,1.000000,-1.200000,8.000000,3.000000,0.814052,0.937500,20160.000000,17.902080,13845.265920,1.213411,3.000000,-3.700000,7.000000,0.000000,0.946859,0.914634,19712.000000,4.877568,4842.957312,3.376449,0.000000,0.000000,7.000000,1.000000,0.801008,0.978261,20832.000000,10.384128,10316.606976,1.693580,0.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:39:47Z
981310,2,2.630520,2.450733,2.806185,2.977132,0.000000,0.000000,0.000000,0.000000,2.450733,0.994809,32.000000,7.000000,1.000000,0.707751,0.740741,15008.000000,3.474432,3133.937664,3.716730,1.000000,-1.200000,8.000000,3.000000,0.814052,0.937500,20384.000000,18.025472,13919.671296,1.223017,3.000000,-3.700000,7.000000,0.000000,0.953394,0.918367,20160.000000,5.011200,4995.164160,3.363253,0.000000,0.000000,7.000000,1.000000,0.801008,0.978261,21280.000000,10.517760,10437.143040,1.716945,0.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:40:08Z
1059550,0,2.949710,2.450733,2.806185,2.977132,0.000000,0.000000,0.000000,0.000000,2.450733,0.994411,32.000000,7.000000,1.000000,0.793630,0.707547,16800.000000,4.008960,3616.081920,3.716730,1.000000,-1.200000,8.000000,3.000000,0.814052,0.937500,21504.000000,18.642432,14291.698176,1.269548,3.000000,-3.700000,7.000000,0.000000,0.953394,0.918367,21504.000000,5.412096,5451.784704,3.328084,0.000000,0.000000,7.000000,1.000000,0.801008,0.978261,22848.000000,10.985472,10859.019264,1.794637,0.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:41:27Z
1102741,3,2.949710,2.450733,2.806185,2.750792,0.000000,0.000000,0.000000,0.000000,2.450733,0.995617,32.000000,7.000000,1.000000,0.793630,0.707547,17696.000000,4.276224,3857.154048,3.716730,1.000000,-1.200000,8.000000,3.000000,0.814052,0.937500,22176.000000,19.012608,14514.914304,1.296322,3.000000,-3.700000,7.000000,0.000000,0.953394,0.918367,22624.000000,5.746176,5832.301824,3.302984,0.000000,0.000000,7.000000,1.000000,0.740111,0.954545,23520.000000,11.185920,11039.823360,1.826116,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:42:10Z
1151880,2,2.949710,2.450733,2.833712,2.750792,0.000000,0.000000,0.000000,0.000000,2.450733,0.995499,32.000000,7.000000,1.000000,0.793630,0.707547,18816.000000,4.610304,4158.494208,3.716730,1.000000,-1.200000,8.000000,3.000000,0.814052,0.937500,23072.000000,19.506176,14812.535808,1.330765,3.000000,-3.700000,7.000000,0.000000,0.962747,0.913043,23520.000000,6.013440,6136.715520,3.285145,0.000000,0.000000,7.000000,1.000000,0.740111,0.954545,24192.000000,11.386368,11220.627456,1.856581,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:42:59Z
1170955,1,2.949710,2.556415,2.833712,2.750792,0.000000,0.000000,0.000000,0.000000,2.556415,0.997330,32.000000,7.000000,1.000000,0.793630,0.707547,19040.000000,4.677120,4218.762240,3.716730,1.000000,-1.200000,8.000000,3.000000,0.849156,0.897436,23520.000000,19.752960,14961.346560,1.347472,3.000000,-3.700000,7.000000,0.000000,0.962747,0.913043,23744.000000,6.080256,6212.818944,3.280958,0.000000,0.000000,7.000000,1.000000,0.740111,0.954545,24416.000000,11.453184,11280.895488,1.866518,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:43:18Z
