TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,time
498754,3,0.405686,0.602791,0.378237,0.407584,0.000000,0.000000,0.000000,0.000000,0.378237,0.961476,5.000000,11.000000,4.000000,0.829035,0.638298,0.406996,10.000000,1.000000,0.999197,0.869565,0.449020,11.000000,3.000000,0.838280,0.777778,0.421251,11.000000,4.000000,0.832914,0.800000,0.438329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:27:32Z
506784,1,0.405686,0.602804,0.378237,0.407584,0.000000,0.000000,0.000000,0.000000,0.378237,0.961471,10.000000,11.000000,4.000000,0.829035,0.638298,0.409372,10.000000,1.000000,0.999219,0.882353,0.451908,11.000000,3.000000,0.838280,0.777778,0.421251,11.000000,4.000000,0.832914,0.800000,0.438329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:27:40Z
515818,0,0.407173,0.602804,0.378237,0.407584,0.000000,0.000000,0.000000,0.000000,0.378237,0.961677,5.000000,11.000000,4.000000,0.832074,0.673077,0.411614,10.000000,1.000000,0.999219,0.882353,0.451908,11.000000,3.000000,0.838280,0.777778,0.422075,11.000000,4.000000,0.832914,0.800000,0.439602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:27:49Z
517844,2,0.407173,0.602804,0.428063,0.407584,0.000000,0.000000,0.000000,0.000000,0.407173,0.969331,6.000000,11.000000,4.000000,0.832074,0.673077,0.411614,10.000000,1.000000,0.999219,0.882353,0.454691,11.000000,5.000000,0.786657,0.769231,0.422855,11.000000,4.000000,0.832914,0.800000,0.439602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:27:51Z
557007,1,0.407173,0.602837,0.428063,0.407584,0.000000,0.000000,0.000000,0.000000,0.407173,0.969322,10.000000,11.000000,4.000000,0.832074,0.673077,0.419453,10.000000,1.000000,0.999274,0.892857,0.464868,11.000000,5.000000,0.786657,0.769231,0.428012,11.000000,4.000000,0.832914,0.800000,0.441967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:28:30Z
569082,3,0.407173,0.602837,0.428063,0.423879,0.000000,0.000000,0.000000,0.000000,0.407173,0.971531,6.000000,11.000000,4.000000,0.832074,0.673077,0.419453,10.000000,1.000000,0.999274,0.892857,0.467199,11.000000,5.000000,0.786657,0.769231,0.432749,11.000000,5.000000,0.778968,0.789474,0.444117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:28:43Z
576105,0,0.408398,0.602837,0.428063,0.423879,0.000000,0.000000,0.000000,0.000000,0.408398,0.971722,5.000000,11.000000,4.000000,0.834577,0.689655,0.421172,10.000000,1.000000,0.999274,0.892857,0.467199,11.000000,5.000000,0.786657,0.769231,0.432749,11.000000,5.000000,0.778968,0.789474,0.444117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:28:50Z
578120,2,0.408398,0.602837,0.443605,0.423879,0.000000,0.000000,0.000000,0.000000,0.408398,0.973238,6.000000,11.000000,4.000000,0.834577,0.689655,0.421172,10.000000,1.000000,0.999274,0.892857,0.469452,11.000000,5.000000,0.815219,0.775862,0.434975,11.000000,5.000000,0.778968,0.789474,0.444117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:28:52Z
607238,1,0.408398,0.602839,0.443605,0.423879,0.000000,0.000000,0.000000,0.000000,0.408398,0.973238,10.000000,11.000000,4.000000,0.834577,0.689655,0.425856,10.000000,1.000000,0.999277,0.901639,0.475784,11.000000,5.000000,0.815219,0.775862,0.439171,11.000000,5.000000,0.778968,0.789474,0.449887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:29:21Z
628312,2,0.408398,0.602839,0.477426,0.423879,0.000000,0.000000,0.000000,0.000000,0.408398,0.975092,9.000000,11.000000,4.000000,0.834577,0.689655,0.427277,10.000000,1.000000,0.999277,0.901639,0.479683,10.000000,0.000000,0.999327,0.793651,0.444894,11.000000,5.000000,0.778968,0.789474,0.449887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2023-01-08T22:29:42Z
