TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,Received1,TotalTime1,TotalPower1,InstantEE1,ExisTP1,IncreGain1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,ExisTP2,IncreGain2,SF3,TP3,PRR3,InstantPRR3,Received3,TotalTime3,TotalPower3,InstantEE3,ExisTP3,IncreGain3,SF4,TP4,PRR4,InstantPRR4,Received4,TotalTime4,TotalPower4,InstantEE4,ExisTP4,IncreGain4,SF5,TP5,PRR5,InstantPRR5,Received5,TotalTime5,TotalPower5,InstantEE5,ExisTP5,IncreGain5,SF6,TP6,PRR6,InstantPRR6,Received6,TotalTime6,TotalPower6,InstantEE6,ExisTP6,IncreGain6,SF7,TP7,PRR7,InstantPRR7,Received7,TotalTime7,TotalPower7,InstantEE7,ExisTP7,IncreGain7,SF8,TP8,PRR8,InstantPRR8,Received8,TotalTime8,TotalPower8,InstantEE8,ExisTP8,IncreGain8,time
1433704,3,2.727609,2.430104,2.794440,3.045082,0.000000,0.000000,0.000000,0.000000,2.430104,0.993694,32.000000,7.000000,0.000000,0.926698,0.845070,27104.000000,8.548096,8711.518464,2.854152,0.000000,0.000000,7.000000,1.000000,0.653829,0.820896,25984.000000,12.637696,8033.595392,2.955588,1.000000,-1.200000,7.000000,0.000000,0.949404,0.857143,27552.000000,11.564288,10739.498752,2.356907,0.000000,0.000000,7.000000,1.000000,0.819291,0.909091,29120.000000,9.715200,10590.551040,2.538112,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:10:50Z
1491922,1,2.727609,2.942631,2.794440,3.045082,0.000000,0.000000,0.000000,0.000000,2.727609,0.998141,32.000000,7.000000,0.000000,0.926698,0.845070,28448.000000,8.948992,9168.139008,2.858595,0.000000,0.000000,7.000000,1.000000,0.791726,0.805369,26880.000000,12.904960,8274.667520,2.977763,1.000000,-1.200000,7.000000,0.000000,0.949404,0.857143,28672.000000,11.898368,11120.015872,2.376975,0.000000,0.000000,7.000000,1.000000,0.819291,0.909091,30016.000000,9.982464,10831.623168,2.564343,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:11:48Z
1502962,2,2.727609,2.942631,2.821554,3.045082,0.000000,0.000000,0.000000,0.000000,2.727609,0.998268,32.000000,7.000000,0.000000,0.926698,0.845070,28672.000000,9.015808,9244.242432,2.859293,0.000000,0.000000,7.000000,1.000000,0.791726,0.805369,27104.000000,12.971776,8334.935552,2.983106,1.000000,-1.200000,7.000000,1.000000,0.759150,0.866667,29120.000000,12.032000,11272.222720,2.384623,0.000000,0.000000,7.000000,1.000000,0.819291,0.909091,30240.000000,10.049280,10891.891200,2.570720,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:11:59Z
1531050,0,2.725811,2.942631,2.821554,3.045082,0.000000,0.000000,0.000000,0.000000,2.725811,0.998250,32.000000,7.000000,0.000000,0.926087,0.849673,29120.000000,9.149440,9396.449280,2.860655,0.000000,0.000000,7.000000,1.000000,0.791726,0.805369,27104.000000,12.971776,8334.935552,2.983106,1.000000,-1.200000,7.000000,1.000000,0.759150,0.866667,29568.000000,12.165632,11392.758784,2.398717,0.000000,-1.200000,7.000000,1.000000,0.819291,0.909091,30912.000000,10.249728,11072.695296,2.589433,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:12:28Z
1554156,3,2.725811,2.942631,2.821554,2.801188,0.000000,0.000000,0.000000,0.000000,2.725811,0.999240,32.000000,7.000000,0.000000,0.926087,0.849673,29568.000000,9.283072,9548.656128,2.861973,0.000000,0.000000,7.000000,1.000000,0.791726,0.805369,27776.000000,13.172224,8515.739648,2.998683,1.000000,-1.200000,7.000000,1.000000,0.759150,0.866667,30240.000000,12.366080,11573.562880,2.419307,0.000000,-1.200000,7.000000,0.000000,0.951697,0.903226,31360.000000,10.383360,11193.231360,2.601572,1.000000,-1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:12:51Z
1612378,1,2.725811,2.741155,2.821554,2.801188,0.000000,0.000000,0.000000,0.000000,2.725811,0.999792,32.000000,7.000000,0.000000,0.926087,0.849673,30912.000000,9.683968,10005.276672,2.865688,0.000000,0.000000,7.000000,1.000000,0.737518,0.807453,29120.000000,13.573120,8877.347840,3.027931,1.000000,-1.200000,7.000000,1.000000,0.759150,0.866667,30912.000000,12.566528,11754.366976,2.439264,0.000000,-1.200000,7.000000,0.000000,0.951697,0.903226,32480.000000,10.717440,11573.748480,2.612810,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:13:49Z
1623437,2,2.725811,2.741155,2.823888,2.801188,0.000000,0.000000,0.000000,0.000000,2.725811,0.999785,32.000000,7.000000,0.000000,0.926087,0.849673,31136.000000,9.750784,10081.380096,2.866274,0.000000,0.000000,7.000000,1.000000,0.737518,0.807453,29344.000000,13.639936,8937.615872,3.032576,1.000000,-1.200000,7.000000,1.000000,0.759777,0.864198,31360.000000,12.700160,11874.903040,2.452231,1.000000,-1.200000,7.000000,0.000000,0.951697,0.903226,32704.000000,10.784256,11649.851904,2.614969,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:14:00Z
1631468,0,2.788291,2.741155,2.823888,2.801188,0.000000,0.000000,0.000000,0.000000,2.741155,0.999883,32.000000,7.000000,0.000000,0.947315,0.858896,31360.000000,9.817600,10157.483520,2.866852,0.000000,0.000000,7.000000,1.000000,0.737518,0.807453,29344.000000,13.639936,8937.615872,3.032576,1.000000,-1.200000,7.000000,1.000000,0.759777,0.864198,31360.000000,12.700160,11874.903040,2.452231,1.000000,-1.200000,7.000000,0.000000,0.951697,0.903226,32928.000000,10.851072,11725.955328,2.617100,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:14:08Z
1654592,3,2.788291,2.741155,2.823888,2.793587,0.000000,0.000000,0.000000,0.000000,2.741155,0.999887,32.000000,7.000000,0.000000,0.947315,0.858896,31808.000000,9.951232,10309.690368,2.867981,0.000000,0.000000,7.000000,1.000000,0.737518,0.807453,30016.000000,13.840384,9118.419968,3.046142,1.000000,-1.200000,7.000000,1.000000,0.759777,0.864198,31808.000000,12.833792,11995.439104,2.464937,1.000000,-1.200000,7.000000,0.000000,0.949114,0.909091,33600.000000,11.051520,11954.265600,2.623331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:14:31Z
1731866,0,2.714219,2.741155,2.823888,2.793587,0.000000,0.000000,0.000000,0.000000,2.714219,0.999759,32.000000,7.000000,0.000000,0.922149,0.867052,33600.000000,10.485760,10918.517760,2.872185,0.000000,0.000000,7.000000,1.000000,0.737518,0.807453,30912.000000,14.107648,9359.492096,3.063414,1.000000,-1.200000,7.000000,1.000000,0.759777,0.864198,32704.000000,13.101056,12236.511232,2.489598,1.000000,-1.200000,7.000000,0.000000,0.949114,0.909091,35168.000000,11.519232,12486.989568,2.636985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:15:48Z
1752954,1,2.714219,2.879226,2.823888,2.793587,0.000000,0.000000,0.000000,0.000000,2.714219,0.999548,32.000000,7.000000,0.000000,0.922149,0.867052,34048.000000,10.619392,11070.724608,2.873163,0.000000,0.000000,7.000000,1.000000,0.774667,0.800000,31360.000000,14.241280,9480.028160,3.071721,1.000000,-1.200000,7.000000,1.000000,0.759777,0.864198,32704.000000,13.101056,12236.511232,2.489598,1.000000,-1.200000,7.000000,0.000000,0.949114,0.909091,35616.000000,11.652864,12639.196416,2.640674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:16:09Z
1754965,3,2.714219,2.879226,2.823888,2.754998,0.000000,0.000000,0.000000,0.000000,2.714219,0.999486,32.000000,7.000000,0.000000,0.922149,0.867052,34048.000000,10.619392,11070.724608,2.873163,0.000000,0.000000,7.000000,1.000000,0.774667,0.800000,31360.000000,14.241280,9480.028160,3.071721,1.000000,-1.200000,7.000000,1.000000,0.759777,0.864198,32704.000000,13.101056,12236.511232,2.489598,1.000000,-1.200000,7.000000,0.000000,0.936003,0.914286,35840.000000,11.719680,12715.299840,2.642486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2022-12-10T21:16:11Z
