TotalTime(ms),Throughout(kbp),data,time
1099108,0.007948,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:04:59Z
1121646,0.007988,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:05:21Z
1144296,0.008026,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:05:44Z
1166952,0.008062,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:06:07Z
1189605,0.008097,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:06:29Z
1212264,0.008130,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:06:52Z
1234919,0.008162,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:07:15Z
1257571,0.008194,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:07:37Z
1280228,0.008224,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:08:00Z
1302871,0.008253,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:08:23Z
1325526,0.008280,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:08:45Z
1348179,0.008308,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:09:08Z
1393490,0.008198,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:09:53Z
1416147,0.008225,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:10:16Z
1461544,0.008123,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:11:01Z
1484113,0.008150,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:11:24Z
1506766,0.008176,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:11:46Z
1529418,0.008202,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:12:09Z
1552067,0.008226,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:12:32Z
1574725,0.008250,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:12:54Z
1620029,0.008158,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:13:40Z
1642685,0.008182,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:14:02Z
1665343,0.008205,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:14:25Z
1687992,0.008228,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:14:48Z
1710645,0.008250,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:15:10Z
1733298,0.008271,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:15:33Z
1756023,0.008291,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:15:56Z
1801258,0.008208,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:16:41Z
1823923,0.008228,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:17:04Z
1846576,0.008249,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:17:26Z
1869224,0.008269,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:17:49Z
1891877,0.008288,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:18:12Z
1914532,0.008307,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:18:34Z
1937192,0.008325,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:18:57Z
1959844,0.008344,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:19:20Z
1982494,0.008361,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:19:42Z
2005168,0.008378,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:20:05Z
2027814,0.008395,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:20:28Z
2050550,0.008411,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:20:50Z
2073118,0.008428,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:21:13Z
2095763,0.008444,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:21:35Z
2118465,0.008459,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:21:58Z
2141078,0.008474,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:22:21Z
2163730,0.008489,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:22:43Z
2209041,0.008416,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:23:29Z
2231691,0.008431,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:23:51Z
2254349,0.008446,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:24:14Z
2277007,0.008460,AWcAAAJoAAMCAAAEAgAA,2022-01-06T16:24:37Z
