TotalTime(ms),Throughout(kbp),data,time
1193376,0.008822,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:09:19Z
1215930,0.008843,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:09:41Z
1238688,0.008861,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:10:04Z
1261238,0.008880,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:10:26Z
1283987,0.008897,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:10:49Z
1306547,0.008915,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:11:12Z
1329204,0.008932,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:11:34Z
1351867,0.008948,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:11:57Z
1374606,0.008963,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:12:20Z
1397163,0.008978,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:12:42Z
1419817,0.008993,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:13:05Z
1442563,0.009006,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:13:28Z
1465219,0.009020,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:13:50Z
1487799,0.009033,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:14:13Z
1510527,0.009046,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:14:36Z
1533084,0.009059,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:14:58Z
1578397,0.008941,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:15:44Z
1623704,0.008829,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:16:29Z
1646448,0.008843,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:16:52Z
1669017,0.008858,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:17:14Z
1691669,0.008872,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:17:37Z
1714323,0.008885,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:18:00Z
1782415,0.008671,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:19:08Z
1804934,0.008687,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:19:30Z
1827680,0.008702,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:19:53Z
1850239,0.008717,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:20:15Z
1872916,0.008731,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:20:38Z
1895553,0.008745,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:21:01Z
1918302,0.008758,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:21:23Z
1940863,0.008771,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:21:46Z
1963517,0.008784,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:22:09Z
1986164,0.008797,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:22:31Z
2031476,0.008711,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:23:17Z
2099532,0.008535,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:24:25Z
2122084,0.008550,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:24:47Z
2144737,0.008564,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:25:10Z
2167391,0.008578,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:25:33Z
2190142,0.008591,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:25:55Z
2212734,0.008605,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:26:18Z
2258019,0.008531,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:27:03Z
2280758,0.008545,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:27:26Z
2303333,0.008558,AWcAAAJoAAMCAAAEAgAA,2022-01-11T14:27:49Z
