TotalTime(ms),Throughout(kbp),data,time
787640,0.006825,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:12:51Z
833015,0.006723,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:13:37Z
855572,0.006807,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:13:59Z
878223,0.006887,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:14:22Z
923636,0.006791,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:15:07Z
991491,0.006552,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:16:15Z
1014243,0.006626,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:16:38Z
1036794,0.006698,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:17:00Z
1059511,0.006765,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:17:23Z
1082104,0.006831,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:17:46Z
1127507,0.006755,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:18:31Z
1150063,0.006817,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:18:54Z
1172719,0.006876,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:19:16Z
1218024,0.006804,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:20:02Z
1240773,0.006860,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:20:24Z
1308639,0.006676,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:21:32Z
1331292,0.006730,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:21:55Z
1353953,0.006783,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:22:17Z
1399257,0.006724,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:23:03Z
1421970,0.006774,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:23:25Z
1467302,0.006717,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:24:11Z
1489963,0.006765,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:24:33Z
1535173,0.006712,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:25:19Z
1557920,0.006758,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:25:41Z
1580479,0.006803,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:26:04Z
1603222,0.006846,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:26:27Z
1625788,0.006889,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:26:49Z
1671092,0.006836,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:27:35Z
1693750,0.006877,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:27:57Z
1716396,0.006917,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:28:20Z
1807011,0.006694,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:29:51Z
1852323,0.006651,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:30:36Z
1874976,0.006690,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:30:58Z
1897630,0.006728,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:31:21Z
1920378,0.006765,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:31:44Z
1942936,0.006802,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:32:06Z
1965590,0.006838,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:32:29Z
1988236,0.006872,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:32:52Z
2010988,0.006906,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:33:15Z
2033555,0.006940,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:33:37Z
2078951,0.006896,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:34:22Z
2124162,0.006854,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:35:08Z
2146816,0.006886,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:35:30Z
2169471,0.006918,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:35:53Z
2214778,0.006877,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:36:38Z
2237523,0.006908,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:37:01Z
2260178,0.006938,AWcAAAJoAAMCAAAEAgAA,2022-01-07T20:37:24Z
