TotalTime(ms),Throughout(kbp),data,time
1873098,0.006817,AWcAAAJoAAMCAAAEAgAA,2022-01-03T11:33:40Z
1895777,0.006853,AWcAAAJoAAMCAAAEAgAA,2022-01-03T11:34:02Z
1941155,0.006808,AWcAAAJoAAMCAAAEAgAA,2022-01-03T11:34:48Z
1963842,0.006844,AWcAAAJoAAMCAAAEAgAA,2022-01-03T11:35:11Z
1986536,0.006878,AWcAAAJoAAMCAAAEAgAA,2022-01-03T11:35:33Z
2031905,0.006835,AWcAAAJoAAMCAAAEAgAA,2022-01-03T11:36:19Z
2122649,0.006648,AWcAAAJoAAMCAAAEAgAA,2022-01-03T11:37:49Z
2145346,0.006682,AWcAAAJoAAMCAAAEAgAA,2022-01-03T11:38:12Z
2168052,0.006716,AWcAAAJoAAMCAAAEAgAA,2022-01-03T11:38:35Z
2213400,0.006679,AWcAAAJoAAMCAAAEAgAA,2022-01-03T11:39:20Z
2258775,0.006644,AWcAAAJoAAMCAAAEAgAA,2022-01-03T11:40:05Z
