TotalTime(ms),Throughout(kbp),data,time
947319,0.009695,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:19:26Z
970278,0.009696,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:19:49Z
992703,0.009703,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:20:12Z
1015403,0.009706,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:20:34Z
1038055,0.009710,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:20:57Z
1060784,0.009714,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:21:20Z
1083436,0.009717,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:21:42Z
1151541,0.009337,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:22:50Z
1174179,0.009348,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:23:13Z
1219550,0.009184,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:23:58Z
1264918,0.009031,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:24:44Z
1287750,0.009045,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:25:07Z
1310329,0.009060,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:25:29Z
1333043,0.009074,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:25:52Z
1355667,0.009088,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:26:14Z
1379222,0.009095,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:26:38Z
1401113,0.009113,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:27:00Z
1423729,0.009125,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:27:23Z
1450630,0.009111,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:27:49Z
1469539,0.009146,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:28:08Z
1491882,0.009159,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:28:31Z
1537205,0.009035,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:29:16Z
1564081,0.009023,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:29:43Z
1582536,0.009059,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:30:01Z
1627911,0.008944,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:30:47Z
1673286,0.008835,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:31:32Z
1695969,0.008849,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:31:55Z
1718659,0.008863,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:32:17Z
1741558,0.008875,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:32:40Z
1765979,0.008879,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:33:05Z
1787850,0.008896,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:33:27Z
1809405,0.008913,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:33:48Z
1832372,0.008924,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:34:11Z
1854781,0.008937,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:34:34Z
1877468,0.008948,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:34:56Z
1900216,0.008959,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:35:19Z
1923703,0.008966,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:35:43Z
1945528,0.008981,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:36:04Z
1968214,0.008991,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:36:27Z
1990900,0.009001,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:36:50Z
2015593,0.009002,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:37:14Z
2036288,0.009020,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:37:35Z
2059455,0.009028,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:37:58Z
2127023,0.008846,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:39:06Z
2149713,0.008857,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:39:29Z
2172470,0.008867,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:39:51Z
2203762,0.008843,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:40:23Z
2217771,0.008888,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:40:37Z
2240876,0.008897,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:41:00Z
2263163,0.008908,AWcAAAJoAAMCAAAEAgAA,2022-01-01T17:41:22Z
