TotalTime(ms),Throughout(kbp),data,time
991984,0.007678,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:40:43Z
1037156,0.007559,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:41:29Z
1059842,0.007609,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:41:51Z
1082527,0.007656,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:42:14Z
1127937,0.007547,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:42:59Z
1150586,0.007593,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:43:22Z
1173284,0.007637,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:43:45Z
1218646,0.007536,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:44:30Z
1241334,0.007579,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:44:53Z
1264016,0.007620,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:45:15Z
1309397,0.007527,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:46:01Z
1332133,0.007567,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:46:23Z
1354766,0.007606,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:46:46Z
1400139,0.007519,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:47:31Z
1422818,0.007557,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:47:54Z
1445504,0.007593,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:48:17Z
1490901,0.007512,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:49:02Z
1513569,0.007548,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:49:25Z
1536252,0.007582,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:49:48Z
1581642,0.007506,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:50:33Z
1604305,0.007540,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:50:56Z
1627001,0.007572,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:51:18Z
1672371,0.007501,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:52:04Z
1695060,0.007532,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:52:26Z
1717751,0.007563,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:52:49Z
1763116,0.007496,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:53:34Z
1785798,0.007526,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:53:57Z
1808490,0.007555,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:54:20Z
1853870,0.007491,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:55:05Z
1876546,0.007520,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:55:28Z
1899233,0.007548,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:55:51Z
1944606,0.007487,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:56:36Z
1967289,0.007515,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:56:59Z
1989984,0.007542,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:57:21Z
2035350,0.007484,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:58:07Z
2058033,0.007510,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:58:29Z
2080746,0.007536,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:58:52Z
2126105,0.007480,AWcAAAJoAAMCAAAEAgAA,2021-12-31T15:59:37Z
2148776,0.007506,AWcAAAJoAAMCAAAEAgAA,2021-12-31T16:00:00Z
2171468,0.007530,AWcAAAJoAAMCAAAEAgAA,2021-12-31T16:00:23Z
2216909,0.007477,AWcAAAJoAAMCAAAEAgAA,2021-12-31T16:01:08Z
2239527,0.007502,AWcAAAJoAAMCAAAEAgAA,2021-12-31T16:01:31Z
2262216,0.007525,AWcAAAJoAAMCAAAEAgAA,2021-12-31T16:01:54Z
