TotalTime(ms),Throughout(kbp),data,time
1973739,0.008625,AWcAAAJoAAMCAAAEAgAA,2021-12-31T11:00:37Z
1996444,0.008639,AWcAAAJoAAMCAAAEAgAA,2021-12-31T11:01:00Z
2041886,0.008557,AWcAAAJoAAMCAAAEAgAA,2021-12-31T11:01:45Z
2087240,0.008478,AWcAAAJoAAMCAAAEAgAA,2021-12-31T11:02:30Z
2109865,0.008493,AWcAAAJoAAMCAAAEAgAA,2021-12-31T11:02:53Z
2132545,0.008508,AWcAAAJoAAMCAAAEAgAA,2021-12-31T11:03:16Z
2155227,0.008523,AWcAAAJoAAMCAAAEAgAA,2021-12-31T11:03:38Z
2177927,0.008537,AWcAAAJoAAMCAAAEAgAA,2021-12-31T11:04:01Z
2200604,0.008550,AWcAAAJoAAMCAAAEAgAA,2021-12-31T11:04:24Z
2223287,0.008564,AWcAAAJoAAMCAAAEAgAA,2021-12-31T11:04:46Z
2245974,0.008577,AWcAAAJoAAMCAAAEAgAA,2021-12-31T11:05:09Z
2268677,0.008590,AWcAAAJoAAMCAAAEAgAA,2021-12-31T11:05:32Z
