TotalTime(ms),Throughout(kbp),data,time
1667934,0.006715,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:53:55Z
1690565,0.006758,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:54:17Z
1713216,0.006799,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:54:40Z
1758627,0.006751,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:55:25Z
1803802,0.006706,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:56:10Z
1826539,0.006745,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:56:33Z
1849091,0.006784,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:56:56Z
1871730,0.006821,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:57:18Z
1894379,0.006858,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:57:41Z
1917119,0.006894,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:58:04Z
1939709,0.006929,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:58:26Z
1962317,0.006963,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:58:49Z
1984962,0.006997,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:59:12Z
2030255,0.006951,AWcAAAJoAAMCAAAEAgAA,2022-01-03T18:59:57Z
2075639,0.006907,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:00:42Z
2098285,0.006939,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:01:05Z
2120831,0.006971,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:01:27Z
2143492,0.007002,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:01:50Z
2166139,0.007032,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:02:13Z
2211426,0.006989,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:02:58Z
2256797,0.006948,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:03:43Z
2279449,0.006977,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:04:06Z
2302001,0.007006,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:04:29Z
2324739,0.007034,AWcAAAJoAAMCAAAEAgAA,2022-01-03T19:04:51Z
