TotalTime(ms),Throughout(kbp),data,time
808133,0.009424,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:30:33Z
831937,0.009424,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:30:57Z
853556,0.009448,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:31:19Z
876198,0.009459,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:31:41Z
898878,0.009470,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:32:04Z
922009,0.009475,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:32:27Z
944263,0.009489,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:32:49Z
967166,0.009496,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:33:12Z
989862,0.009504,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:33:35Z
1012905,0.009509,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:33:58Z
1035024,0.009522,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:34:20Z
1057703,0.009530,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:34:43Z
1080392,0.009537,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:35:06Z
1103134,0.009544,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:35:28Z
1125876,0.009550,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:35:51Z
1148462,0.009557,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:36:14Z
1171149,0.009563,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:36:36Z
1193874,0.009569,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:36:59Z
1216496,0.009575,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:37:22Z
1261871,0.009408,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:38:07Z
1307242,0.009253,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:38:52Z
1329932,0.009264,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:39:15Z
1352619,0.009274,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:39:38Z
1379851,0.009253,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:40:05Z
1397990,0.009293,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:40:23Z
1420676,0.009303,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:40:46Z
1443365,0.009312,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:41:09Z
1474787,0.009265,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:41:40Z
1488730,0.009329,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:41:54Z
1513512,0.009324,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:42:19Z
1534110,0.009345,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:42:39Z
1560769,0.009329,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:43:06Z
1579480,0.009360,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:43:25Z
1602269,0.009367,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:43:47Z
1624860,0.009374,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:44:10Z
1670232,0.009254,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:44:55Z
1692915,0.009262,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:45:18Z
1715608,0.009270,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:45:41Z
1739340,0.009272,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:46:05Z
1760980,0.009286,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:46:26Z
1806371,0.009176,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:47:12Z
1829325,0.009184,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:47:35Z
1851730,0.009194,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:47:57Z
1874419,0.009202,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:48:20Z
1897101,0.009210,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:48:42Z
1920031,0.009217,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:49:05Z
1942473,0.009225,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:49:28Z
1965166,0.009233,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:49:50Z
1987890,0.009240,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:50:13Z
2010570,0.009247,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:50:36Z
2033228,0.009254,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:50:58Z
2078608,0.009160,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:51:44Z
2105240,0.009151,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:52:10Z
2123978,0.009175,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:52:29Z
2146695,0.009182,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:52:52Z
2169349,0.009190,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:53:15Z
2192594,0.009195,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:53:38Z
2214721,0.009204,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:54:00Z
2237410,0.009211,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:54:23Z
2260099,0.009217,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:54:45Z
2305473,0.009133,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:55:31Z
2328298,0.009140,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:55:54Z
2350885,0.009147,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:56:16Z
2373549,0.009154,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:56:39Z
2396218,0.009161,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:57:01Z
2418901,0.009168,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:57:24Z
2441593,0.009174,AWcAAAJoAAMCAAAEAgAA,2022-01-01T16:57:47Z
