TotalTime(ms),Throughout(kbp),data,time
1650927,0.007734,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:30:03Z
1671584,0.007772,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:30:24Z
1694269,0.007800,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:30:47Z
1716950,0.007828,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:31:09Z
1762329,0.007753,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:31:55Z
1807697,0.007683,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:32:40Z
1853078,0.007615,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:33:26Z
1875783,0.007643,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:33:48Z
1898450,0.007669,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:34:11Z
1936139,0.007636,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:34:49Z
1943821,0.007721,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:34:56Z
1966513,0.007746,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:35:19Z
1989198,0.007770,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:35:42Z
2034578,0.007707,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:36:27Z
2072259,0.007675,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:37:05Z
2079949,0.007754,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:37:12Z
2125313,0.007694,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:37:58Z
2148016,0.007717,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:38:21Z
2170702,0.007739,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:38:43Z
2216072,0.007682,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:39:29Z
2238750,0.007704,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:39:51Z
2261437,0.007726,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:40:14Z
2299127,0.007697,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:40:52Z
2306815,0.007768,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:40:59Z
2352190,0.007714,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:41:45Z
2397560,0.007661,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:42:30Z
2420249,0.007682,AWcAAAJoAAMCAAAEAgAA,2022-01-02T11:42:53Z
