Data1,Data2,Data3,Data4,PDR,time,TotalTime(ms),Throughput(kbp)
QBXq3gAALAABq2KqKOyVBWSFssOFTVK1xLmp+Q==,QBXq3gAALAABq2KqKOyFBWQ0ssOFTVK1xLmp+Q==,QBXq3gAALAABq2KqKOyVBWQ0ssNHTVK1hbmp+Q==,QBXq3gAALAABq2KqKOyVBWQ0ssNHTYW1xLmp+Q==,0.659091, 2022-06-02T16:26:42Z, 571741, 0.011362
QBXq3gAALQABEOD5TbK2ym85ewc5hK4wlM4YVA==,QBXq3gAALQABEOD5TbI5ym8gewc5hK4wlM4YVA==,QBXq3gAALQABEOD5TbK2ym8geweIhK4wOc4YVA==,QBXq3gAALQABEOD5TbK2ym8geweIhDkwlM4YVA==,0.644444, 2022-06-02T16:26:55Z, 584413, 0.011115
QBXq3gAALgABezGozWdAYIYviwjX7yw0qNCZ2Q==,QBXq3gAALgABezGozWdAYIYviwjX7yw0qNCZ2Q==,QBXq3gAALgABezGozWdAYIYviwjX7yw0qNCZ2Q==,QBXq3gAALgABezGozWdAYIYviwjX7yw0qNCZ2Q==,0.652174, 2022-06-02T16:27:07Z, 596869, 0.011259
QBXq3gAALwABwXy/RoVv8huFn5+It+uXrL5pow==,QBXq3gAALwABwXy/RoVv8huFn5+It+uXrL5pow==,QBXq3gAALwABwXy/RoVv8huFn5+It+uXrL5pow==,QBXq3gAALwABwXy/RoVv8huFn5+It+uXrL5pow==,0.659574, 2022-06-02T16:27:20Z, 609537, 0.011392
QBXq3gAAMAABteoR4mOfSSxGiMhGwgWkMoJXWA==,QBXq3gAAMAABteoR4mNGSSwziMhGwgWkMoJXWA==,QBXq3gAAMAABteoR4mOfSSwziMiHwgWkRoJXWA==,QBXq3gAAMAABteoR4mOfSSwziMiHwkakMoJXWA==,0.645833, 2022-06-02T16:27:33Z, 622428, 0.011156
QBXq3gAAMQABUB8zHXjvmHmcf2ycZF4n1DTvKQ==,QBXq3gAAMQABUB8zHXicmHk6f2ycZF4n1DTvKQ==,QBXq3gAAMQABUB8zHXjvmHk6f2w6ZF4nnDTvKQ==,QBXq3gAAMQABUB8zHXjvmHk6f2w6ZJwn1DTvKQ==,0.653061, 2022-06-02T16:27:45Z, 635100, 0.011286
QBXq3gAAMgABNdE5hH/uNZRuLq5usdx16pVDOg==,QBXq3gAAMgABNdE5hH9uNZRFLq5usdx16pVDOg==,QBXq3gAAMgABNdE5hH/uNZRFLq5Qsdx1bpVDOg==,QBXq3gAAMgABNdE5hH/uNZRFLq5QsW516pVDOg==,0.660000, 2022-06-02T16:27:58Z, 647698, 0.011413
QBXq3gAAMwABiYGD/rg1IQBTMc3wsfOL1mXiNA==,QBXq3gAAMwABiYGD/rg1IQBTMc3wsfOL1mXiNA==,QBXq3gAAMwABiYGD/rg1IQBTMc3wsfOL1mXiNA==,QBXq3gAAMwABiYGD/rg1IQBTMc3wsfOL1mXiNA==,0.666667, 2022-06-02T16:28:10Z, 660224, 0.011535
QBXq3gAANAABr0WED9NHCTfxxDDxSnR6Iwnvrg==,QBXq3gAANAABr0WED9PxCTdHxDDxSnR6Iwnvrg==,QBXq3gAANAABr0WED9NHCTdHxDBsSnR68Qnvrg==,QBXq3gAANAABr0WED9NHCTdHxDBsSvF6Iwnvrg==,0.673077, 2022-06-02T16:28:23Z, 673117, 0.011647
QBXq3gAANQAB+l1E96kYoul6D0DtUegVMGLRDw==,QBXq3gAANQAB+l1E96kYoul6D0DtUegVMGLRDw==,QBXq3gAANQAB+l1E96kYoul6D0DtUegVMGLRDw==,QBXq3gAANQAB+l1E96kYoul6D0DtUegVMGLRDw==,0.679245, 2022-06-02T16:28:36Z, 685567, 0.011763
