TotalTime(ms),Flag,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,minEE,Fair index,Loopcount,SF1,TP1,PRR1,InstantPRR1,InstantEE1,SF2,TP2,PRR2,InstantPRR2,Received2,TotalTime2,TotalPower2,InstantEE2,SF3,TP3,PRR3,InstantPRR3,InstantEE3,SF4,TP4,PRR4,InstantPRR4,InstantEE4,SF5,TP5,PRR5,InstantPRR5,InstantEE5,SF6,TP6,PRR6,InstantPRR6,InstantEE6,SF7,TP7,PRR7,InstantPRR7,InstantEE7,SF8,TP8,PRR8,InstantPRR8,InstantEE8,time
613943,5,2.666051,2.680175,2.565178,2.604749,2.586921,2.673583,2.433197,2.648891,2.433197,0.999129,32.000000,7.000000,0.000000,0.905784,0.818182,2.692103,7.000000,0.000000,0.910582,0.655738,8960.000000,2.904320,2567.462400,3.053599,7.000000,0.000000,0.871513,0.982143,2.943363,7.000000,0.000000,0.884957,0.916667,2.409139,7.000000,0.000000,0.878900,0.901639,2.943363,7.000000,0.000000,0.908343,0.983607,2.126005,8.000000,3.000000,0.808227,0.833333,1.319783,7.000000,0.000000,0.899954,0.833333,3.328084,2023-01-09T22:55:24Z
620999,2,2.666051,2.680175,2.587718,2.604749,2.586921,2.673583,2.433197,2.648891,2.433197,0.999158,32.000000,7.000000,0.000000,0.905784,0.818182,2.697336,7.000000,0.000000,0.910582,0.655738,9184.000000,2.971136,2643.565824,3.050425,7.000000,0.000000,0.879171,0.967742,2.943363,7.000000,0.000000,0.884957,0.916667,2.409139,7.000000,0.000000,0.878900,0.901639,2.943363,7.000000,0.000000,0.908343,0.983607,2.126005,8.000000,3.000000,0.808227,0.833333,1.336095,7.000000,0.000000,0.899954,0.833333,3.318655,2023-01-09T22:55:31Z
629063,0,2.715947,2.680175,2.587718,2.604749,2.586921,2.673583,2.433197,2.648891,2.433197,0.999021,32.000000,7.000000,0.000000,0.922736,0.793651,2.702356,7.000000,0.000000,0.910582,0.655738,9184.000000,2.971136,2643.565824,3.050425,7.000000,0.000000,0.879171,0.967742,2.943363,7.000000,0.000000,0.884957,0.916667,2.417577,7.000000,0.000000,0.878900,0.901639,2.943363,7.000000,0.000000,0.908343,0.983607,2.136600,8.000000,3.000000,0.808227,0.833333,1.352095,7.000000,0.000000,0.899954,0.833333,3.318655,2023-01-09T22:55:39Z
660317,1,2.715947,2.662508,2.587718,2.604749,2.586921,2.673583,2.433197,2.648891,2.433197,0.999055,32.000000,7.000000,0.000000,0.922736,0.793651,2.716257,7.000000,0.000000,0.904580,0.681818,10080.000000,3.238400,2947.979520,3.039370,7.000000,0.000000,0.879171,0.967742,2.943363,7.000000,0.000000,0.884957,0.916667,2.433679,7.000000,0.000000,0.878900,0.901639,2.943363,7.000000,0.000000,0.908343,0.983607,2.166799,8.000000,3.000000,0.808227,0.833333,1.383196,7.000000,0.000000,0.899954,0.833333,3.292949,2023-01-09T22:56:10Z
662330,3,2.715947,2.662508,2.587718,2.630291,2.586921,2.673583,2.433197,2.648891,2.433197,0.999056,32.000000,7.000000,0.000000,0.922736,0.793651,2.716257,7.000000,0.000000,0.904580,0.681818,10080.000000,3.238400,2947.979520,3.039370,7.000000,0.000000,0.879171,0.967742,2.943363,7.000000,0.000000,0.893635,0.909091,2.441365,7.000000,0.000000,0.878900,0.901639,2.943363,7.000000,0.000000,0.908343,0.983607,2.166799,8.000000,3.000000,0.808227,0.833333,1.383196,7.000000,0.000000,0.899954,0.833333,3.292949,2023-01-09T22:56:12Z
663341,4,2.715947,2.662508,2.587718,2.630291,2.679872,2.673583,2.433197,2.648891,2.433197,0.999030,32.000000,7.000000,0.000000,0.922736,0.793651,2.716257,7.000000,0.000000,0.904580,0.681818,10080.000000,3.238400,2947.979520,3.039370,7.000000,0.000000,0.879171,0.967742,2.943363,7.000000,0.000000,0.893635,0.909091,2.441365,7.000000,0.000000,0.910479,0.909091,2.943363,7.000000,0.000000,0.908343,0.983607,2.166799,8.000000,3.000000,0.808227,0.833333,1.383196,7.000000,0.000000,0.899954,0.833333,3.292949,2023-01-09T22:56:13Z
664356,5,2.715947,2.662508,2.587718,2.630291,2.679872,2.660901,2.433197,2.648891,2.433197,0.999047,32.000000,7.000000,0.000000,0.922736,0.793651,2.716257,7.000000,0.000000,0.904580,0.681818,10080.000000,3.238400,2947.979520,3.039370,7.000000,0.000000,0.879171,0.967742,2.943363,7.000000,0.000000,0.893635,0.909091,2.441365,7.000000,0.000000,0.910479,0.909091,2.943363,7.000000,0.000000,0.904034,0.984848,2.176369,8.000000,3.000000,0.808227,0.833333,1.383196,7.000000,0.000000,0.899954,0.833333,3.292949,2023-01-09T22:56:14Z
665364,6,2.715947,2.662508,2.587718,2.630291,2.679872,2.660901,1.985145,2.648891,1.985145,0.992450,32.000000,7.000000,0.000000,0.922736,0.793651,2.716257,7.000000,0.000000,0.904580,0.681818,10080.000000,3.238400,2947.979520,3.039370,7.000000,0.000000,0.879171,0.967742,2.943363,7.000000,0.000000,0.893635,0.909091,2.441365,7.000000,0.000000,0.910479,0.909091,2.943363,7.000000,0.000000,0.904034,0.984848,2.176369,8.000000,3.000000,0.659399,0.833333,1.398314,7.000000,0.000000,0.899954,0.833333,3.292949,2023-01-09T22:56:15Z
666375,7,2.715947,2.662508,2.587718,2.630291,2.679872,2.660901,1.985145,2.638557,1.985145,0.992471,32.000000,7.000000,0.000000,0.922736,0.793651,2.716257,7.000000,0.000000,0.904580,0.681818,10080.000000,3.238400,2947.979520,3.039370,7.000000,0.000000,0.879171,0.967742,2.943363,7.000000,0.000000,0.893635,0.909091,2.441365,7.000000,0.000000,0.910479,0.909091,2.943363,7.000000,0.000000,0.904034,0.984848,2.176369,8.000000,3.000000,0.659399,0.833333,1.398314,7.000000,0.000000,0.896443,0.833333,3.285145,2023-01-09T22:56:16Z
671414,2,2.715947,2.662508,2.632503,2.630291,2.679872,2.660901,1.985145,2.638557,1.985145,0.992441,32.000000,7.000000,0.000000,0.922736,0.793651,2.720540,7.000000,0.000000,0.904580,0.681818,10304.000000,3.305216,3024.082944,3.036954,7.000000,0.000000,0.894386,0.970149,2.943363,7.000000,0.000000,0.893635,0.909091,2.441365,7.000000,0.000000,0.910479,0.909091,2.943363,7.000000,0.000000,0.904034,0.984848,2.176369,8.000000,3.000000,0.659399,0.833333,1.398314,7.000000,0.000000,0.896443,0.833333,3.285145,2023-01-09T22:56:21Z
679446,0,2.601845,2.662508,2.632503,2.630291,2.679872,2.660901,1.985145,2.638557,1.985145,0.992744,32.000000,7.000000,0.000000,0.883970,0.808824,2.724666,7.000000,0.000000,0.904580,0.681818,10304.000000,3.305216,3024.082944,3.036954,7.000000,0.000000,0.894386,0.970149,2.943363,7.000000,0.000000,0.893635,0.909091,2.448823,7.000000,0.000000,0.910479,0.909091,2.943363,7.000000,0.000000,0.904034,0.984848,2.185706,8.000000,3.000000,0.659399,0.833333,1.413152,7.000000,0.000000,0.896443,0.833333,3.277682,2023-01-09T22:56:29Z
710676,1,2.601845,2.640499,2.632503,2.630291,2.679872,2.660901,1.985145,2.638557,1.985145,0.992805,32.000000,7.000000,0.000000,0.883970,0.808824,2.732475,7.000000,0.000000,0.897103,0.704225,11200.000000,3.572480,3328.496640,3.028394,7.000000,0.000000,0.894386,0.970149,2.943363,7.000000,0.000000,0.893635,0.909091,2.469925,7.000000,0.000000,0.910479,0.909091,2.943363,7.000000,0.000000,0.904034,0.984848,2.212402,8.000000,3.000000,0.659399,0.833333,1.442025,7.000000,0.000000,0.896443,0.833333,3.257129,2023-01-09T22:57:01Z
712685,3,2.601845,2.640499,2.632503,2.612690,2.679872,2.660901,1.985145,2.638557,1.985145,0.992835,32.000000,7.000000,0.000000,0.883970,0.808824,2.732475,7.000000,0.000000,0.897103,0.704225,11200.000000,3.572480,3328.496640,3.028394,7.000000,0.000000,0.894386,0.970149,2.943363,7.000000,0.000000,0.887655,0.915493,2.476564,7.000000,0.000000,0.910479,0.909091,2.943363,7.000000,0.000000,0.904034,0.984848,2.212402,8.000000,3.000000,0.659399,0.833333,1.442025,7.000000,0.000000,0.896443,0.833333,3.257129,2023-01-09T22:57:03Z
714715,5,2.601845,2.640499,2.632503,2.612690,2.679872,2.610624,1.985145,2.638557,1.985145,0.992957,32.000000,7.000000,0.000000,0.883970,0.808824,2.732475,7.000000,0.000000,0.897103,0.704225,11200.000000,3.572480,3328.496640,3.028394,7.000000,0.000000,0.894386,0.970149,2.943363,7.000000,0.000000,0.887655,0.915493,2.476564,7.000000,0.000000,0.910479,0.909091,2.943363,7.000000,0.000000,0.886953,0.985915,2.220887,8.000000,3.000000,0.659399,0.833333,1.442025,7.000000,0.000000,0.896443,0.833333,3.257129,2023-01-09T22:57:05Z
716725,7,2.601845,2.640499,2.632503,2.612690,2.679872,2.610624,1.985145,2.623379,1.985145,0.992993,32.000000,7.000000,0.000000,0.883970,0.808824,2.732475,7.000000,0.000000,0.897103,0.704225,11200.000000,3.572480,3328.496640,3.028394,7.000000,0.000000,0.894386,0.970149,2.943363,7.000000,0.000000,0.887655,0.915493,2.476564,7.000000,0.000000,0.910479,0.909091,2.943363,7.000000,0.000000,0.886953,0.985915,2.220887,8.000000,3.000000,0.659399,0.833333,1.442025,7.000000,0.000000,0.891286,0.845070,3.250828,2023-01-09T22:57:07Z
721763,2,2.601845,2.640499,2.647806,2.612690,2.679872,2.610624,1.985145,2.623379,1.985145,0.992951,32.000000,7.000000,0.000000,0.883970,0.808824,2.736174,7.000000,0.000000,0.897103,0.704225,11424.000000,3.639296,3404.600064,3.026494,7.000000,0.000000,0.899585,0.972222,2.943363,7.000000,0.000000,0.887655,0.915493,2.476564,7.000000,0.000000,0.910479,0.909091,2.943363,7.000000,0.000000,0.886953,0.985915,2.220887,8.000000,3.000000,0.659399,0.833333,1.442025,7.000000,0.000000,0.891286,0.845070,3.250828,2023-01-09T22:57:12Z
723785,4,2.601845,2.640499,2.647806,2.612690,2.706215,2.610624,1.985145,2.623379,1.985145,0.992828,32.000000,7.000000,0.000000,0.883970,0.808824,2.736174,7.000000,0.000000,0.897103,0.704225,11424.000000,3.639296,3404.600064,3.026494,7.000000,0.000000,0.899585,0.972222,2.943363,7.000000,0.000000,0.887655,0.915493,2.483020,7.000000,0.000000,0.919429,0.902778,2.943363,7.000000,0.000000,0.886953,0.985915,2.220887,8.000000,3.000000,0.659399,0.833333,1.442025,7.000000,0.000000,0.891286,0.845070,3.250828,2023-01-09T22:57:14Z
739934,0,2.618118,2.640499,2.647806,2.612690,2.706215,2.610624,1.985145,2.623379,1.985145,0.992806,32.000000,7.000000,0.000000,0.889499,0.810811,2.743195,7.000000,0.000000,0.897103,0.704225,11648.000000,3.706112,3480.703488,3.024676,7.000000,0.000000,0.899585,0.972222,2.943363,7.000000,0.000000,0.887655,0.915493,2.489299,7.000000,0.000000,0.919429,0.902778,2.943363,7.000000,0.000000,0.886953,0.985915,2.237280,8.000000,3.000000,0.659399,0.833333,1.456074,7.000000,0.000000,0.891286,0.845070,3.244775,2023-01-09T22:57:30Z
745961,6,2.618118,2.640499,2.647806,2.612690,2.706215,2.610624,2.063954,2.623379,2.063954,0.994445,32.000000,7.000000,0.000000,0.889499,0.810811,2.743195,7.000000,0.000000,0.897103,0.704225,11872.000000,3.772928,3556.806912,3.022936,7.000000,0.000000,0.899585,0.972222,2.943363,7.000000,0.000000,0.887655,0.915493,2.495410,7.000000,0.000000,0.919429,0.902778,2.943363,7.000000,0.000000,0.886953,0.985915,2.245200,8.000000,3.000000,0.685577,0.810811,1.469873,7.000000,0.000000,0.891286,0.845070,3.244775,2023-01-09T22:57:36Z
761065,1,2.618118,2.721771,2.647806,2.612690,2.706215,2.610624,2.063954,2.623379,2.063954,0.994153,32.000000,7.000000,0.000000,0.889499,0.810811,2.746531,7.000000,0.000000,0.924715,0.723684,12320.000000,3.906560,3709.013760,3.019671,7.000000,0.000000,0.899585,0.972222,2.943363,7.000000,0.000000,0.887655,0.915493,2.501358,7.000000,0.000000,0.919429,0.902778,2.943363,7.000000,0.000000,0.886953,0.985915,2.252945,8.000000,3.000000,0.685577,0.810811,1.483430,7.000000,0.000000,0.891286,0.845070,3.233358,2023-01-09T22:57:51Z
763078,3,2.618118,2.721771,2.647806,2.588357,2.706215,2.610624,2.063954,2.623379,2.063954,0.994163,32.000000,7.000000,0.000000,0.889499,0.810811,2.746531,7.000000,0.000000,0.924715,0.723684,12320.000000,3.906560,3709.013760,3.019671,7.000000,0.000000,0.899585,0.972222,2.943363,7.000000,0.000000,0.879388,0.921053,2.507150,7.000000,0.000000,0.919429,0.902778,2.943363,7.000000,0.000000,0.886953,0.985915,2.252945,8.000000,3.000000,0.685577,0.810811,1.483430,7.000000,0.000000,0.891286,0.845070,3.233358,2023-01-09T22:57:53Z
765084,5,2.618118,2.721771,2.647806,2.588357,2.706215,2.546614,2.063954,2.623379,2.063954,0.994151,32.000000,7.000000,0.000000,0.889499,0.810811,2.746531,7.000000,0.000000,0.924715,0.723684,12320.000000,3.906560,3709.013760,3.019671,7.000000,0.000000,0.899585,0.972222,2.943363,7.000000,0.000000,0.879388,0.921053,2.507150,7.000000,0.000000,0.919429,0.902778,2.943363,7.000000,0.000000,0.865206,0.986842,2.260520,8.000000,3.000000,0.685577,0.810811,1.483430,7.000000,0.000000,0.891286,0.845070,3.233358,2023-01-09T22:57:55Z
772106,2,2.618118,2.721771,2.583010,2.588357,2.706215,2.546614,2.063954,2.623379,2.063954,0.994249,32.000000,7.000000,0.000000,0.889499,0.810811,2.749757,7.000000,0.000000,0.924715,0.723684,12320.000000,3.906560,3709.013760,3.019671,7.000000,0.000000,0.877571,0.974026,2.943363,7.000000,0.000000,0.879388,0.921053,2.507150,7.000000,0.000000,0.919429,0.902778,2.943363,7.000000,0.000000,0.865206,0.986842,2.260520,8.000000,3.000000,0.685577,0.810811,1.496749,7.000000,0.000000,0.891286,0.845070,3.233358,2023-01-09T22:58:02Z
774132,4,2.618118,2.721771,2.583010,2.588357,2.642732,2.546614,2.063954,2.623379,2.063954,0.994508,32.000000,7.000000,0.000000,0.889499,0.810811,2.749757,7.000000,0.000000,0.924715,0.723684,12320.000000,3.906560,3709.013760,3.019671,7.000000,0.000000,0.877571,0.974026,2.943363,7.000000,0.000000,0.879388,0.921053,2.512793,7.000000,0.000000,0.897861,0.909091,2.943363,7.000000,0.000000,0.865206,0.986842,2.260520,8.000000,3.000000,0.685577,0.810811,1.496749,7.000000,0.000000,0.891286,0.845070,3.233358,2023-01-09T22:58:04Z
797268,7,2.618118,2.721771,2.583010,2.588357,2.642732,2.546614,2.063954,2.693412,2.063954,0.994266,32.000000,7.000000,0.000000,0.889499,0.810811,2.752879,7.000000,0.000000,0.924715,0.723684,12768.000000,4.040192,3861.220608,3.016663,7.000000,0.000000,0.877571,0.974026,2.943363,7.000000,0.000000,0.879388,0.921053,2.523651,7.000000,0.000000,0.897861,0.909091,2.943363,7.000000,0.000000,0.865206,0.986842,2.282279,8.000000,3.000000,0.685577,0.810811,1.522704,7.000000,0.000000,0.915080,0.822785,3.222774,2023-01-09T22:58:27Z
806345,6,2.618118,2.721771,2.583010,2.588357,2.642732,2.546614,1.859305,2.693412,1.859305,0.989573,32.000000,7.000000,0.000000,0.889499,0.810811,2.755902,7.000000,0.000000,0.924715,0.723684,12992.000000,4.107008,3937.324032,3.015246,7.000000,0.000000,0.877571,0.974026,2.943363,7.000000,0.000000,0.879388,0.921053,2.528877,7.000000,0.000000,0.897861,0.909091,2.943363,7.000000,0.000000,0.865206,0.986842,2.289227,8.000000,3.000000,0.617600,0.812500,1.535350,7.000000,0.000000,0.915080,0.822785,3.222774,2023-01-09T22:58:36Z
810373,0,2.727670,2.721771,2.583010,2.588357,2.642732,2.546614,1.859305,2.693412,1.859305,0.989128,32.000000,7.000000,0.000000,0.926719,0.802469,2.758830,7.000000,0.000000,0.924715,0.723684,12992.000000,4.107008,3937.324032,3.015246,7.000000,0.000000,0.877571,0.974026,2.943363,7.000000,0.000000,0.879388,0.921053,2.528877,7.000000,0.000000,0.897861,0.909091,2.943363,7.000000,0.000000,0.865206,0.986842,2.289227,8.000000,3.000000,0.617600,0.812500,1.535350,7.000000,0.000000,0.915080,0.822785,3.217766,2023-01-09T22:58:40Z
813403,3,2.727670,2.721771,2.583010,2.657687,2.642732,2.546614,1.859305,2.693412,1.859305,0.989010,32.000000,7.000000,0.000000,0.926719,0.802469,2.758830,7.000000,0.000000,0.924715,0.723684,13216.000000,4.173824,4013.427456,3.013883,7.000000,0.000000,0.877571,0.974026,2.943363,7.000000,0.000000,0.902942,0.925926,2.533974,7.000000,0.000000,0.897861,0.909091,2.943363,7.000000,0.000000,0.865206,0.986842,2.289227,8.000000,3.000000,0.617600,0.812500,1.535350,7.000000,0.000000,0.915080,0.822785,3.217766,2023-01-09T22:58:43Z
815424,5,2.727670,2.721771,2.583010,2.657687,2.642732,2.563151,1.859305,2.693412,1.859305,0.989028,32.000000,7.000000,0.000000,0.926719,0.802469,2.758830,7.000000,0.000000,0.924715,0.723684,13216.000000,4.173824,4013.427456,3.013883,7.000000,0.000000,0.877571,0.974026,2.943363,7.000000,0.000000,0.902942,0.925926,2.533974,7.000000,0.000000,0.897861,0.909091,2.943363,7.000000,0.000000,0.870824,0.987654,2.296031,8.000000,3.000000,0.617600,0.812500,1.535350,7.000000,0.000000,0.915080,0.822785,3.217766,2023-01-09T22:58:45Z
821465,1,2.727670,2.603569,2.583010,2.657687,2.642732,2.563151,1.859305,2.693412,1.859305,0.989412,32.000000,7.000000,0.000000,0.926719,0.802469,2.761669,7.000000,0.000000,0.884556,0.731707,13440.000000,4.240640,4089.530880,3.012570,7.000000,0.000000,0.877571,0.974026,2.943363,7.000000,0.000000,0.902942,0.925926,2.533974,7.000000,0.000000,0.897861,0.909091,2.943363,7.000000,0.000000,0.870824,0.987654,2.296031,8.000000,3.000000,0.617600,0.812500,1.547784,7.000000,0.000000,0.915080,0.822785,3.212935,2023-01-09T22:58:51Z
832560,2,2.727670,2.603569,2.593071,2.657687,2.642732,2.563151,1.859305,2.693412,1.859305,0.989404,32.000000,7.000000,0.000000,0.926719,0.802469,2.764421,7.000000,0.000000,0.884556,0.731707,13664.000000,4.307456,4165.634304,3.011306,7.000000,0.000000,0.880989,0.963855,2.943363,7.000000,0.000000,0.902942,0.925926,2.538948,7.000000,0.000000,0.897861,0.909091,2.943363,7.000000,0.000000,0.870824,0.987654,2.302695,8.000000,3.000000,0.617600,0.812500,1.547784,7.000000,0.000000,0.915080,0.822785,3.208271,2023-01-09T22:59:03Z
844654,4,2.727670,2.603569,2.593071,2.657687,2.645920,2.563151,1.859305,2.693412,1.859305,0.989395,32.000000,7.000000,0.000000,0.926719,0.802469,2.767091,7.000000,0.000000,0.884556,0.731707,13888.000000,4.374272,4241.737728,3.010087,7.000000,0.000000,0.880989,0.963855,2.943363,7.000000,0.000000,0.902942,0.925926,2.548542,7.000000,0.000000,0.898945,0.892857,2.943363,7.000000,0.000000,0.870824,0.987654,2.302695,8.000000,3.000000,0.617600,0.812500,1.560009,7.000000,0.000000,0.915080,0.822785,3.203766,2023-01-09T22:59:15Z
847683,7,2.727670,2.603569,2.593071,2.657687,2.645920,2.563151,1.859305,2.822830,1.859305,0.988527,32.000000,7.000000,0.000000,0.926719,0.802469,2.767091,7.000000,0.000000,0.884556,0.731707,13888.000000,4.374272,4241.737728,3.010087,7.000000,0.000000,0.880989,0.963855,2.943363,7.000000,0.000000,0.902942,0.925926,2.548542,7.000000,0.000000,0.898945,0.892857,2.943363,7.000000,0.000000,0.870824,0.987654,2.309222,8.000000,3.000000,0.617600,0.812500,1.572032,7.000000,1.000000,0.759493,0.833333,3.199411,2023-01-09T22:59:18Z
860774,0,2.647259,2.603569,2.593071,2.657687,2.645920,2.563151,1.859305,2.822830,1.859305,0.988841,32.000000,7.000000,0.000000,0.899399,0.813953,2.772200,7.000000,0.000000,0.884556,0.731707,14112.000000,4.441088,4317.841152,3.008911,7.000000,0.000000,0.880989,0.963855,2.943363,7.000000,0.000000,0.902942,0.925926,2.548542,7.000000,0.000000,0.898945,0.892857,2.943363,7.000000,0.000000,0.870824,0.987654,2.315618,8.000000,3.000000,0.617600,0.812500,1.583857,7.000000,1.000000,0.759493,0.833333,3.199411,2023-01-09T22:59:31Z
866823,6,2.647259,2.603569,2.593071,2.657687,2.645920,2.563151,2.239673,2.822830,2.239673,0.996518,32.000000,7.000000,0.000000,0.899399,0.813953,2.772200,7.000000,0.000000,0.884556,0.731707,14112.000000,4.441088,4317.841152,3.008911,7.000000,0.000000,0.880989,0.963855,2.943363,7.000000,0.000000,0.902942,0.925926,2.553170,7.000000,0.000000,0.898945,0.892857,2.943363,7.000000,0.000000,0.870824,0.987654,2.321887,8.000000,3.000000,0.743945,0.813953,1.595489,7.000000,1.000000,0.759493,0.833333,3.199411,2023-01-09T22:59:37Z
873884,3,2.647259,2.603569,2.593071,2.722815,2.645920,2.563151,2.239673,2.822830,2.239673,0.996326,32.000000,7.000000,0.000000,0.899399,0.813953,2.774644,7.000000,0.000000,0.884556,0.731707,14336.000000,4.507904,4393.944576,3.007776,7.000000,0.000000,0.880989,0.963855,2.943363,7.000000,0.000000,0.925069,0.919540,2.557691,7.000000,0.000000,0.898945,0.892857,2.943363,7.000000,0.000000,0.870824,0.987654,2.321887,8.000000,3.000000,0.743945,0.813953,1.595489,7.000000,1.000000,0.759493,0.833333,3.206172,2023-01-09T22:59:44Z
875897,5,2.647259,2.603569,2.593071,2.722815,2.645920,2.682682,2.239673,2.822830,2.239673,0.996322,32.000000,7.000000,0.000000,0.899399,0.813953,2.774644,7.000000,0.000000,0.884556,0.731707,14336.000000,4.507904,4393.944576,3.007776,7.000000,0.000000,0.880989,0.963855,2.943363,7.000000,0.000000,0.925069,0.919540,2.557691,7.000000,0.000000,0.898945,0.892857,2.943363,7.000000,0.000000,0.911434,0.977011,2.328031,8.000000,3.000000,0.743945,0.813953,1.595489,7.000000,1.000000,0.759493,0.833333,3.206172,2023-01-09T22:59:46Z
881936,1,2.647259,2.667531,2.593071,2.722815,2.645920,2.682682,2.239673,2.822830,2.239673,0.996317,32.000000,7.000000,0.000000,0.899399,0.813953,2.777020,7.000000,0.000000,0.906287,0.738636,14560.000000,4.574720,4470.048000,3.006679,7.000000,0.000000,0.880989,0.963855,2.943363,7.000000,0.000000,0.925069,0.919540,2.557691,7.000000,0.000000,0.898945,0.892857,2.943363,7.000000,0.000000,0.911434,0.977011,2.328031,8.000000,3.000000,0.743945,0.813953,1.595489,7.000000,1.000000,0.759493,0.833333,3.212759,2023-01-09T22:59:52Z
882942,2,2.647259,2.667531,2.538336,2.722815,2.645920,2.682682,2.239673,2.822830,2.239673,0.996182,32.000000,7.000000,0.000000,0.899399,0.813953,2.777020,7.000000,0.000000,0.906287,0.738636,14560.000000,4.574720,4470.048000,3.006679,7.000000,0.000000,0.862393,0.965909,2.943363,7.000000,0.000000,0.925069,0.919540,2.557691,7.000000,0.000000,0.898945,0.892857,2.943363,7.000000,0.000000,0.911434,0.977011,2.328031,8.000000,3.000000,0.743945,0.813953,1.595489,7.000000,1.000000,0.759493,0.833333,3.212759,2023-01-09T22:59:53Z
905105,4,2.647259,2.667531,2.538336,2.722815,2.652673,2.682682,2.239673,2.822830,2.239673,0.996177,32.000000,7.000000,0.000000,0.899399,0.813953,2.779330,7.000000,0.000000,0.906287,0.738636,15008.000000,4.708352,4622.254848,3.004594,7.000000,0.000000,0.862393,0.965909,2.943363,7.000000,0.000000,0.925069,0.919540,2.570646,7.000000,0.000000,0.901239,0.888889,2.943363,7.000000,0.000000,0.911434,0.977011,2.339963,8.000000,3.000000,0.743945,0.813953,1.606933,7.000000,1.000000,0.759493,0.833333,3.219179,2023-01-09T23:00:15Z
918198,7,2.647259,2.667531,2.538336,2.722815,2.652673,2.682682,2.239673,1.913112,1.913112,0.988814,32.000000,7.000000,0.000000,0.899399,0.813953,2.781577,7.000000,0.000000,0.906287,0.738636,15232.000000,4.775168,4698.358272,3.003602,7.000000,0.000000,0.862393,0.965909,2.943363,7.000000,0.000000,0.925069,0.919540,2.574773,7.000000,0.000000,0.901239,0.888889,2.943363,7.000000,0.000000,0.911434,0.977011,2.345756,8.000000,3.000000,0.743945,0.813953,1.629275,7.000000,1.000000,0.514730,0.824176,3.231539,2023-01-09T23:00:28Z
921225,0,2.651550,2.667531,2.538336,2.722815,2.652673,2.682682,2.239673,1.913112,1.913112,0.988795,32.000000,7.000000,0.000000,0.900857,0.815217,2.783763,7.000000,0.000000,0.906287,0.738636,15232.000000,4.775168,4698.358272,3.003602,7.000000,0.000000,0.862393,0.965909,2.943363,7.000000,0.000000,0.925069,0.919540,2.574773,7.000000,0.000000,0.901239,0.888889,2.943363,7.000000,0.000000,0.911434,0.977011,2.345756,8.000000,3.000000,0.743945,0.813953,1.629275,7.000000,1.000000,0.514730,0.824176,3.231539,2023-01-09T23:00:31Z
924248,3,2.651550,2.667531,2.538336,2.706591,2.652673,2.682682,2.239673,1.913112,1.913112,0.988908,32.000000,7.000000,0.000000,0.900857,0.815217,2.783763,7.000000,0.000000,0.906287,0.738636,15456.000000,4.841984,4774.461696,3.002642,7.000000,0.000000,0.862393,0.965909,2.943363,7.000000,0.000000,0.919557,0.923913,2.578810,7.000000,0.000000,0.901239,0.888889,2.943363,7.000000,0.000000,0.911434,0.977011,2.345756,8.000000,3.000000,0.743945,0.813953,1.629275,7.000000,1.000000,0.514730,0.824176,3.231539,2023-01-09T23:00:34Z
932319,1,2.651550,2.618540,2.538336,2.706591,2.652673,2.682682,2.239673,1.913112,1.913112,0.989122,32.000000,7.000000,0.000000,0.900857,0.815217,2.785890,7.000000,0.000000,0.889642,0.752688,15680.000000,4.908800,4850.565120,3.001712,7.000000,0.000000,0.862393,0.965909,2.943363,7.000000,0.000000,0.919557,0.923913,2.578810,7.000000,0.000000,0.901239,0.888889,2.943363,7.000000,0.000000,0.911434,0.977011,2.351440,8.000000,3.000000,0.743945,0.813953,1.629275,7.000000,1.000000,0.514730,0.824176,3.231539,2023-01-09T23:00:42Z
933328,2,2.651550,2.618540,2.696809,2.706591,2.652673,2.682682,2.239673,1.913112,1.913112,0.988636,32.000000,7.000000,0.000000,0.900857,0.815217,2.785890,7.000000,0.000000,0.889642,0.752688,15680.000000,4.908800,4850.565120,3.001712,7.000000,0.000000,0.916234,0.967742,2.943363,7.000000,0.000000,0.919557,0.923913,2.578810,7.000000,0.000000,0.901239,0.888889,2.943363,7.000000,0.000000,0.911434,0.977011,2.351440,8.000000,3.000000,0.743945,0.813953,1.629275,7.000000,1.000000,0.514730,0.824176,3.231539,2023-01-09T23:00:43Z
936340,5,2.651550,2.618540,2.696809,2.706591,2.652673,2.723219,2.239673,1.913112,1.913112,0.988401,32.000000,7.000000,0.000000,0.900857,0.815217,2.785890,7.000000,0.000000,0.889642,0.752688,15680.000000,4.908800,4850.565120,3.001712,7.000000,0.000000,0.916234,0.967742,2.943363,7.000000,0.000000,0.919557,0.923913,2.582759,7.000000,0.000000,0.901239,0.888889,2.943363,7.000000,0.000000,0.925206,0.967742,2.357017,8.000000,3.000000,0.743945,0.813953,1.629275,7.000000,1.000000,0.514730,0.824176,3.231539,2023-01-09T23:00:46Z
